model-1658373387,1658373398.453, 0.71, 0.195, 0.66, 0.1997
model-1658373387,1658373398.472, 0.7, 0.1977, 0.71, 0.1902
model-1658373387,1658373398.49, 0.66, 0.2037, 0.78, 0.1722
model-1658373387,1658373398.51, 0.72, 0.1946, 0.79, 0.1695
model-1658373387,1658373398.529, 0.73, 0.1879, 0.79, 0.1701
model-1658373387,1658373398.548, 0.72, 0.1824, 0.78, 0.1693
model-1658373387,1658373398.567, 0.61, 0.2232, 0.72, 0.1795
model-1658373387,1658373398.587, 0.69, 0.1977, 0.69, 0.1867
model-1658373387,1658373398.607, 0.66, 0.2053, 0.68, 0.1919
model-1658373387,1658373398.627, 0.81, 0.1583, 0.68, 0.1902
model-1658373387,1658373398.646, 0.64, 0.2134, 0.75, 0.1816
model-1658373387,1658373398.664, 0.72, 0.1982, 0.78, 0.1737
model-1658373387,1658373398.683, 0.71, 0.2132, 0.77, 0.176
model-1658373387,1658373398.703, 0.64, 0.2155, 0.78, 0.1717
model-1658373387,1658373398.722, 0.73, 0.1841, 0.78, 0.1734
model-1658373387,1658373398.737, 0.69, 0.1953, 0.72, 0.1889
model-1658373387,1658373398.761, 0.75, 0.1584, 0.69, 0.2006
model-1658373387,1658373398.779, 0.64, 0.2229, 0.7, 0.1925
model-1658373387,1658373398.795, 0.64, 0.2254, 0.75, 0.1778
model-1658373387,1658373398.818, 0.66, 0.1994, 0.78, 0.1677
model-1658373387,1658373398.841, 0.72, 0.2, 0.81, 0.1648
model-1658373387,1658373398.86, 0.71, 0.1905, 0.81, 0.1656
model-1658373387,1658373398.879, 0.71, 0.2003, 0.78, 0.168
model-1658373387,1658373398.897, 0.73, 0.1802, 0.74, 0.1751
model-1658373387,1658373398.916, 0.67, 0.2096, 0.74, 0.1793
model-1658373387,1658373398.935, 0.7, 0.1872, 0.73, 0.1864
model-1658373387,1658373398.955, 0.67, 0.2067, 0.72, 0.1887
model-1658373387,1658373398.975, 0.68, 0.2033, 0.72, 0.1828
model-1658373387,1658373398.994, 0.59, 0.219, 0.74, 0.1757
model-1658373387,1658373399.012, 0.78, 0.1614, 0.77, 0.1677
model-1658373387,1658373399.031, 0.74, 0.1763, 0.82, 0.1595
model-1658373387,1658373399.051, 0.74, 0.1741, 0.74, 0.1693
model-1658373387,1658373399.072, 0.65, 0.2035, 0.72, 0.1723
model-1658373387,1658373399.09, 0.71, 0.1885, 0.77, 0.164
model-1658373387,1658373399.109, 0.55, 0.2639, 0.8, 0.1539
model-1658373387,1658373399.127, 0.7, 0.2004, 0.77, 0.1655
model-1658373387,1658373399.145, 0.7, 0.2035, 0.72, 0.1834
model-1658373387,1658373399.164, 0.68, 0.2141, 0.72, 0.1858
model-1658373387,1658373399.184, 0.76, 0.1795, 0.72, 0.1809
model-1658373387,1658373399.203, 0.76, 0.1756, 0.75, 0.1731
model-1658373387,1658373399.221, 0.75, 0.173, 0.79, 0.1658
model-1658373387,1658373399.239, 0.64, 0.2049, 0.79, 0.161
model-1658373387,1658373399.259, 0.75, 0.1705, 0.77, 0.1607
model-1658373387,1658373399.278, 0.65, 0.2166, 0.73, 0.1648
model-1658373387,1658373399.297, 0.68, 0.2059, 0.72, 0.1734
model-1658373387,1658373399.317, 0.71, 0.1947, 0.74, 0.1697
model-1658373387,1658373399.336, 0.72, 0.1844, 0.77, 0.1703
model-1658373387,1658373399.357, 0.81, 0.1578, 0.74, 0.1777
model-1658373387,1658373399.376, 0.64, 0.2066, 0.74, 0.1845
model-1658373387,1658373399.396, 0.7, 0.1998, 0.73, 0.1811
model-1658373387,1658373399.416, 0.79, 0.156, 0.73, 0.1795
model-1658373387,1658373399.435, 0.77, 0.1546, 0.74, 0.1711
model-1658373387,1658373399.453, 0.71, 0.1832, 0.75, 0.1652
model-1658373387,1658373399.473, 0.74, 0.1838, 0.73, 0.1646
model-1658373387,1658373399.491, 0.67, 0.2059, 0.75, 0.1612
model-1658373387,1658373399.512, 0.69, 0.205, 0.78, 0.1603
model-1658373387,1658373399.534, 0.7, 0.2034, 0.77, 0.1635
model-1658373387,1658373399.553, 0.75, 0.1632, 0.78, 0.1658
model-1658373387,1658373399.569, 0.87, 0.1469, 0.78, 0.1663
model-1658373387,1658373399.591, 0.78, 0.1713, 0.8, 0.1643
model-1658373387,1658373399.613, 0.63, 0.202, 0.78, 0.1602
model-1658373387,1658373399.636, 0.71, 0.2247, 0.8, 0.1594
model-1658373387,1658373399.657, 0.72, 0.1956, 0.81, 0.1573
model-1658373387,1658373399.677, 0.79, 0.149, 0.83, 0.1561
model-1658373387,1658373399.7, 0.73, 0.1621, 0.82, 0.1568
model-1658373387,1658373399.721, 0.62, 0.2129, 0.82, 0.1562
model-1658373387,1658373399.743, 0.77, 0.1658, 0.77, 0.1607
model-1658373387,1658373399.763, 0.67, 0.2212, 0.76, 0.1653
model-1658373387,1658373399.784, 0.79, 0.1719, 0.78, 0.1622
model-1658373387,1658373399.805, 0.83, 0.1334, 0.79, 0.1587
model-1658373387,1658373399.826, 0.66, 0.2146, 0.79, 0.1603
model-1658373387,1658373399.847, 0.81, 0.152, 0.79, 0.1613
model-1658373387,1658373399.867, 0.73, 0.1753, 0.79, 0.1666
model-1658373387,1658373399.887, 0.75, 0.183, 0.78, 0.1621
model-1658373387,1658373399.909, 0.77, 0.1645, 0.79, 0.1604
model-1658373387,1658373399.93, 0.74, 0.1793, 0.76, 0.1586
model-1658373387,1658373399.951, 0.7, 0.221, 0.75, 0.1601
model-1658373387,1658373399.969, 0.67, 0.2074, 0.78, 0.1576
model-1658373387,1658373399.989, 0.78, 0.1515, 0.75, 0.1716
model-1658373387,1658373400.01, 0.77, 0.171, 0.75, 0.1895
model-1658373387,1658373400.03, 0.73, 0.2023, 0.77, 0.1737
model-1658373387,1658373400.049, 0.79, 0.154, 0.77, 0.1617
model-1658373387,1658373400.068, 0.69, 0.2007, 0.76, 0.1643
model-1658373387,1658373400.085, 0.69, 0.1786, 0.79, 0.1627
model-1658373387,1658373400.103, 0.73, 0.1857, 0.76, 0.1648
model-1658373387,1658373400.123, 0.77, 0.1683, 0.75, 0.167
model-1658373387,1658373400.143, 0.79, 0.1655, 0.74, 0.1734
model-1658373387,1658373400.163, 0.75, 0.1762, 0.7, 0.1806
model-1658373387,1658373400.183, 0.7, 0.202, 0.7, 0.1799
model-1658373387,1658373400.201, 0.67, 0.2133, 0.76, 0.1694
model-1658373387,1658373400.22, 0.68, 0.192, 0.77, 0.1774
model-1658373387,1658373400.24, 0.72, 0.1773, 0.76, 0.1748
model-1658373387,1658373400.26, 0.7, 0.2028, 0.75, 0.1654
model-1658373387,1658373400.28, 0.79, 0.1555, 0.74, 0.1885
model-1658373387,1658373400.298, 0.74, 0.1874, 0.72, 0.2063
model-1658373387,1658373400.318, 0.69, 0.1939, 0.74, 0.1895
model-1658373387,1658373400.338, 0.72, 0.1768, 0.73, 0.1617
model-1658373387,1658373400.357, 0.72, 0.18, 0.71, 0.173
model-1658373387,1658373400.376, 0.7, 0.1885, 0.69, 0.1841
model-1658373387,1658373400.394, 0.7, 0.2075, 0.75, 0.1718
model-1658373387,1658373400.412, 0.76, 0.1683, 0.75, 0.1626
model-1658373387,1658373400.432, 0.81, 0.1613, 0.73, 0.1733
model-1658373387,1658373400.451, 0.77, 0.1755, 0.74, 0.1881
model-1658373387,1658373400.469, 0.66, 0.2053, 0.74, 0.1866
model-1658373387,1658373400.488, 0.71, 0.1936, 0.78, 0.1738
model-1658373387,1658373400.506, 0.78, 0.1745, 0.76, 0.1661
model-1658373387,1658373400.526, 0.69, 0.1767, 0.78, 0.1573
model-1658373387,1658373400.545, 0.68, 0.2058, 0.77, 0.1549
model-1658373387,1658373400.564, 0.78, 0.1603, 0.78, 0.1544
model-1658373387,1658373400.584, 0.77, 0.1452, 0.77, 0.157
model-1658373387,1658373400.605, 0.67, 0.1904, 0.76, 0.1694
model-1658373387,1658373400.623, 0.79, 0.1611, 0.76, 0.1712
model-1658373387,1658373400.643, 0.7, 0.1857, 0.74, 0.1678
model-1658373387,1658373400.662, 0.78, 0.1675, 0.77, 0.1582
model-1658373387,1658373400.68, 0.76, 0.1657, 0.78, 0.154
model-1658373387,1658373400.699, 0.72, 0.1723, 0.77, 0.1538
model-1658373387,1658373400.719, 0.69, 0.1833, 0.79, 0.1558
model-1658373387,1658373400.74, 0.75, 0.1814, 0.78, 0.1547
model-1658373387,1658373400.759, 0.75, 0.1773, 0.76, 0.1551
model-1658373387,1658373400.777, 0.76, 0.1519, 0.73, 0.1599
model-1658373387,1658373400.796, 0.78, 0.1649, 0.72, 0.1677
model-1658373387,1658373400.816, 0.69, 0.2047, 0.75, 0.1775
model-1658373387,1658373400.836, 0.74, 0.1629, 0.75, 0.1789
model-1658373387,1658373400.856, 0.7, 0.1842, 0.74, 0.1613
model-1658373387,1658373400.874, 0.81, 0.1432, 0.76, 0.1521
model-1658373387,1658373400.892, 0.76, 0.18, 0.78, 0.1516
model-1658373387,1658373400.912, 0.67, 0.2004, 0.76, 0.1592
model-1658373387,1658373400.93, 0.77, 0.1791, 0.78, 0.1576
model-1658373387,1658373400.951, 0.82, 0.1426, 0.79, 0.1613
model-1658373387,1658373400.97, 0.8, 0.1475, 0.78, 0.1567
model-1658373387,1658373400.988, 0.72, 0.1828, 0.79, 0.1535
model-1658373387,1658373401.007, 0.8, 0.1502, 0.78, 0.1516
model-1658373387,1658373401.025, 0.73, 0.1916, 0.78, 0.15
model-1658373387,1658373401.045, 0.72, 0.1791, 0.77, 0.1538
model-1658373387,1658373401.065, 0.8, 0.1518, 0.77, 0.1591
model-1658373387,1658373401.084, 0.73, 0.1775, 0.75, 0.1611
model-1658373387,1658373401.099, 0.78, 0.1497, 0.76, 0.1649
model-1658373387,1658373401.121, 0.68, 0.1954, 0.75, 0.1637
model-1658373387,1658373401.14, 0.76, 0.1542, 0.74, 0.1619
model-1658373387,1658373401.16, 0.69, 0.1824, 0.76, 0.1592
model-1658373387,1658373401.18, 0.74, 0.1753, 0.76, 0.161
model-1658373387,1658373401.205, 0.72, 0.2027, 0.78, 0.1608
model-1658373387,1658373401.232, 0.71, 0.1788, 0.76, 0.164
model-1658373387,1658373401.254, 0.7, 0.1991, 0.8, 0.1758
model-1658373387,1658373401.277, 0.79, 0.1571, 0.75, 0.1756
model-1658373387,1658373401.299, 0.74, 0.1648, 0.8, 0.1669
model-1658373387,1658373401.318, 0.81, 0.149, 0.76, 0.1605
model-1658373387,1658373401.337, 0.73, 0.1976, 0.76, 0.1583
model-1658373387,1658373401.354, 0.75, 0.183, 0.78, 0.1563
model-1658373387,1658373401.373, 0.7, 0.1869, 0.8, 0.1535
model-1658373387,1658373401.391, 0.72, 0.1863, 0.8, 0.1533
model-1658373387,1658373401.409, 0.78, 0.1621, 0.83, 0.1515
model-1658373387,1658373401.427, 0.75, 0.1946, 0.79, 0.1539
model-1658373387,1658373401.446, 0.65, 0.2128, 0.79, 0.1552
model-1658373387,1658373401.464, 0.84, 0.1406, 0.79, 0.1573
model-1658373387,1658373401.483, 0.8, 0.1501, 0.78, 0.16
model-1658373387,1658373401.501, 0.72, 0.1731, 0.79, 0.1494
model-1658373387,1658373401.521, 0.75, 0.1669, 0.82, 0.1457
model-1658373387,1658373401.542, 0.68, 0.1876, 0.81, 0.1456
model-1658373387,1658373401.561, 0.74, 0.1668, 0.81, 0.1483
model-1658373387,1658373401.58, 0.71, 0.1783, 0.78, 0.1575
model-1658373387,1658373401.602, 0.74, 0.1612, 0.79, 0.1759
model-1658373387,1658373401.621, 0.74, 0.187, 0.77, 0.1842
model-1658373387,1658373401.641, 0.66, 0.1938, 0.78, 0.178
model-1658373387,1658373401.662, 0.72, 0.1693, 0.75, 0.1663
model-1658373387,1658373401.682, 0.68, 0.1984, 0.73, 0.1689
model-1658373387,1658373401.7, 0.74, 0.1716, 0.7, 0.1821
model-1658373387,1658373401.719, 0.72, 0.1761, 0.71, 0.1769
model-1658373387,1658373401.74, 0.66, 0.2113, 0.76, 0.16
model-1658373387,1658373401.76, 0.65, 0.2269, 0.75, 0.162
model-1658373387,1658373401.779, 0.7, 0.1871, 0.74, 0.1698
model-1658373387,1658373401.799, 0.78, 0.1515, 0.73, 0.1688
model-1658373387,1658373401.818, 0.73, 0.1827, 0.78, 0.1577
model-1658373387,1658373401.837, 0.8, 0.1547, 0.79, 0.1537
model-1658373387,1658373401.857, 0.76, 0.1735, 0.79, 0.1542
model-1658373387,1658373401.877, 0.75, 0.1671, 0.76, 0.1566
model-1658373387,1658373401.896, 0.66, 0.2142, 0.8, 0.1507
model-1658373387,1658373401.915, 0.76, 0.1689, 0.8, 0.1478
model-1658373387,1658373401.935, 0.76, 0.172, 0.74, 0.1519
model-1658373387,1658373401.954, 0.75, 0.1507, 0.72, 0.1604
model-1658373387,1658373401.972, 0.73, 0.1762, 0.73, 0.1699
model-1658373387,1658373401.992, 0.77, 0.1584, 0.73, 0.1831
model-1658373387,1658373402.011, 0.67, 0.1867, 0.74, 0.1745
model-1658373387,1658373402.028, 0.8, 0.1582, 0.72, 0.1575
model-1658373387,1658373402.049, 0.78, 0.1645, 0.77, 0.1431
model-1658373387,1658373402.068, 0.79, 0.1528, 0.79, 0.14
model-1658373387,1658373402.088, 0.75, 0.1596, 0.79, 0.1391
model-1658373387,1658373402.107, 0.8, 0.1453, 0.78, 0.1382
model-1658373387,1658373402.126, 0.8, 0.1525, 0.79, 0.138
model-1658373387,1658373402.146, 0.73, 0.1636, 0.8, 0.1375
model-1658373387,1658373402.165, 0.75, 0.1622, 0.81, 0.1382
model-1658373387,1658373402.183, 0.74, 0.1703, 0.77, 0.1499
model-1658373387,1658373402.202, 0.76, 0.166, 0.75, 0.1619
model-1658373387,1658373402.221, 0.77, 0.1489, 0.75, 0.1594
model-1658373387,1658373402.246, 0.74, 0.1714, 0.81, 0.14
model-1658373387,1658373402.275, 0.82, 0.1583, 0.83, 0.1366
model-1658373387,1658373402.297, 0.8, 0.1344, 0.81, 0.1396
model-1658373387,1658373402.315, 0.76, 0.1596, 0.8, 0.135
model-1658373387,1658373402.334, 0.7, 0.1866, 0.77, 0.1517
model-1658373387,1658373402.354, 0.82, 0.1309, 0.72, 0.1815
model-1658373387,1658373402.373, 0.78, 0.1741, 0.73, 0.1975
model-1658373387,1658373402.392, 0.82, 0.1542, 0.72, 0.1836
model-1658373387,1658373402.411, 0.87, 0.1236, 0.77, 0.1686
model-1658373387,1658373402.429, 0.71, 0.2032, 0.78, 0.1649
model-1658373387,1658373402.447, 0.74, 0.1899, 0.77, 0.1515
model-1658373387,1658373402.466, 0.72, 0.1903, 0.76, 0.1427
model-1658373387,1658373402.485, 0.81, 0.1362, 0.8, 0.1417
model-1658373387,1658373402.503, 0.71, 0.1739, 0.8, 0.1441
model-1658373387,1658373402.521, 0.79, 0.1553, 0.77, 0.1539
model-1658373387,1658373402.54, 0.71, 0.1698, 0.71, 0.1811
model-1658373387,1658373402.558, 0.63, 0.2141, 0.71, 0.1867
model-1658373387,1658373402.577, 0.75, 0.1659, 0.74, 0.1702
model-1658373387,1658373402.596, 0.8, 0.1832, 0.82, 0.1529
model-1658373387,1658373402.615, 0.77, 0.1535, 0.82, 0.1458
model-1658373387,1658373402.635, 0.78, 0.1601, 0.83, 0.1436
model-1658373387,1658373402.653, 0.83, 0.1364, 0.81, 0.1466
model-1658373387,1658373402.672, 0.72, 0.1905, 0.77, 0.1532
model-1658373387,1658373402.693, 0.72, 0.1657, 0.76, 0.1613
model-1658373387,1658373402.712, 0.74, 0.1696, 0.78, 0.1639
model-1658373387,1658373402.731, 0.73, 0.1982, 0.8, 0.1493
model-1658373387,1658373402.75, 0.73, 0.1668, 0.8, 0.1474
model-1658373387,1658373402.77, 0.79, 0.1588, 0.78, 0.1525
model-1658373387,1658373402.789, 0.66, 0.2117, 0.78, 0.1496
model-1658373387,1658373402.809, 0.69, 0.1911, 0.76, 0.152
model-1658373387,1658373402.828, 0.75, 0.148, 0.72, 0.1769
model-1658373387,1658373402.848, 0.78, 0.1717, 0.7, 0.1997
model-1658373387,1658373402.868, 0.71, 0.1737, 0.7, 0.1919
model-1658373387,1658373402.889, 0.68, 0.2028, 0.74, 0.1694
model-1658373387,1658373402.907, 0.79, 0.1612, 0.77, 0.1608
model-1658373387,1658373402.928, 0.75, 0.1571, 0.76, 0.1649
model-1658373387,1658373402.948, 0.77, 0.1563, 0.72, 0.1701
model-1658373387,1658373402.968, 0.6, 0.2209, 0.77, 0.1616
model-1658373387,1658373402.988, 0.74, 0.1714, 0.77, 0.1545
model-1658373387,1658373403.007, 0.72, 0.1798, 0.75, 0.156
model-1658373387,1658373403.027, 0.78, 0.1452, 0.76, 0.1648
model-1658373387,1658373403.047, 0.68, 0.2057, 0.74, 0.1734
model-1658373387,1658373403.066, 0.73, 0.1823, 0.75, 0.1649
model-1658373387,1658373403.086, 0.69, 0.1952, 0.78, 0.1535
model-1658373387,1658373403.105, 0.8, 0.1561, 0.77, 0.146
model-1658373387,1658373403.123, 0.8, 0.1541, 0.78, 0.1392
model-1658373387,1658373403.143, 0.74, 0.1867, 0.8, 0.1378
model-1658373387,1658373403.163, 0.84, 0.1211, 0.79, 0.1428
model-1658373387,1658373403.182, 0.7, 0.1978, 0.76, 0.1469
model-1658373387,1658373403.2, 0.69, 0.1998, 0.77, 0.1467
model-1658373387,1658373403.218, 0.75, 0.171, 0.78, 0.1455
model-1658373387,1658373403.238, 0.72, 0.1861, 0.77, 0.1464
model-1658373387,1658373403.258, 0.78, 0.1486, 0.76, 0.1517
model-1658373387,1658373403.278, 0.71, 0.1908, 0.75, 0.1536
model-1658373387,1658373403.296, 0.77, 0.1653, 0.75, 0.1561
model-1658373387,1658373403.315, 0.75, 0.1705, 0.76, 0.1533
model-1658373387,1658373403.334, 0.72, 0.1605, 0.77, 0.1529
model-1658373387,1658373403.353, 0.75, 0.1827, 0.78, 0.1509
model-1658373387,1658373403.371, 0.79, 0.1604, 0.78, 0.1483
model-1658373387,1658373403.391, 0.69, 0.1805, 0.8, 0.146
model-1658373387,1658373403.407, 0.8, 0.1397, 0.82, 0.1429
model-1658373387,1658373403.428, 0.8, 0.1376, 0.81, 0.1364
model-1658373387,1658373403.447, 0.79, 0.1457, 0.79, 0.1357
model-1658373387,1658373403.466, 0.73, 0.1649, 0.82, 0.1342
model-1658373387,1658373403.485, 0.75, 0.1658, 0.82, 0.1306
model-1658373387,1658373403.504, 0.61, 0.2417, 0.8, 0.1273
model-1658373387,1658373403.523, 0.75, 0.1797, 0.79, 0.135
model-1658373387,1658373403.542, 0.71, 0.1889, 0.81, 0.1456
model-1658373387,1658373403.561, 0.74, 0.1657, 0.81, 0.1456
model-1658373387,1658373403.581, 0.76, 0.1685, 0.79, 0.1422
model-1658373387,1658373403.6, 0.76, 0.1515, 0.8, 0.1404
model-1658373387,1658373403.62, 0.82, 0.1402, 0.81, 0.1405
model-1658373387,1658373403.64, 0.74, 0.1823, 0.82, 0.1368
model-1658373387,1658373403.659, 0.84, 0.1338, 0.81, 0.1352
model-1658373387,1658373403.678, 0.66, 0.1942, 0.81, 0.1334
model-1658373387,1658373403.698, 0.72, 0.1921, 0.81, 0.1328
model-1658373387,1658373403.716, 0.75, 0.1614, 0.82, 0.1349
model-1658373387,1658373403.736, 0.74, 0.1576, 0.82, 0.1406
model-1658373387,1658373403.757, 0.82, 0.1344, 0.81, 0.1505
model-1658373387,1658373403.775, 0.71, 0.1798, 0.8, 0.1584
model-1658373387,1658373403.794, 0.78, 0.1685, 0.8, 0.1606
model-1658373387,1658373403.812, 0.85, 0.1189, 0.79, 0.1621
model-1658373387,1658373403.83, 0.8, 0.1338, 0.79, 0.1554
model-1658373387,1658373403.849, 0.71, 0.1641, 0.79, 0.1505
model-1658373387,1658373403.869, 0.78, 0.1645, 0.76, 0.1523
model-1658373387,1658373403.888, 0.69, 0.197, 0.77, 0.151
model-1658373387,1658373403.905, 0.75, 0.1743, 0.79, 0.1487
model-1658373387,1658373403.924, 0.74, 0.1688, 0.81, 0.1478
model-1658373387,1658373403.943, 0.8, 0.1388, 0.82, 0.1484
model-1658373387,1658373403.957, 0.88, 0.1204, 0.81, 0.1526
model-1658373542,1658373546.648, 0.52, 0.2497, 0.49, 0.2511
model-1658373542,1658373546.756, 0.52, 0.2494, 0.49, 0.2507
model-1658373542,1658373546.78, 0.44, 0.2527, 0.51, 0.2569
model-1658373542,1658373546.802, 0.44, 0.2671, 0.51, 0.2509
model-1658373542,1658373546.825, 0.47, 0.2538, 0.47, 0.2502
model-1658373542,1658373546.849, 0.52, 0.2499, 0.49, 0.2503
model-1658373542,1658373546.872, 0.54, 0.249, 0.49, 0.2504
model-1658373542,1658373546.895, 0.48, 0.2509, 0.49, 0.2504
model-1658373542,1658373546.917, 0.51, 0.25, 0.49, 0.2504
model-1658373542,1658373546.939, 0.55, 0.2487, 0.49, 0.2505
model-1658373542,1658373546.959, 0.52, 0.2495, 0.49, 0.2506
model-1658373542,1658373546.979, 0.49, 0.2507, 0.49, 0.2506
model-1658373542,1658373547.002, 0.49, 0.2507, 0.49, 0.2505
model-1658373542,1658373547.023, 0.44, 0.2524, 0.49, 0.2504
model-1658373542,1658373547.045, 0.63, 0.2465, 0.49, 0.2504
model-1658373542,1658373547.064, 0.47, 0.251, 0.49, 0.2504
model-1658373542,1658373547.084, 0.55, 0.2487, 0.49, 0.2504
model-1658373542,1658373547.106, 0.51, 0.2499, 0.49, 0.2504
model-1658373542,1658373547.127, 0.47, 0.2512, 0.49, 0.2503
model-1658373542,1658373547.149, 0.47, 0.2511, 0.49, 0.2501
model-1658373542,1658373547.168, 0.54, 0.2484, 0.5, 0.2498
model-1658373542,1658373547.188, 0.55, 0.2483, 0.5, 0.2496
model-1658373542,1658373547.209, 0.4, 0.2529, 0.54, 0.2493
model-1658373542,1658373547.23, 0.43, 0.2507, 0.51, 0.2495
model-1658373542,1658373547.25, 0.62, 0.2486, 0.51, 0.2503
model-1658373542,1658373547.27, 0.56, 0.2485, 0.51, 0.2521
model-1658373542,1658373547.289, 0.47, 0.2535, 0.51, 0.2515
model-1658373542,1658373547.308, 0.52, 0.2468, 0.51, 0.2508
model-1658373542,1658373547.33, 0.51, 0.2534, 0.51, 0.2494
model-1658373542,1658373547.35, 0.5, 0.2495, 0.53, 0.2485
model-1658373542,1658373547.37, 0.44, 0.2497, 0.54, 0.2482
model-1658373542,1658373547.388, 0.61, 0.245, 0.54, 0.2484
model-1658373542,1658373547.409, 0.56, 0.2481, 0.52, 0.2488
model-1658373542,1658373547.43, 0.51, 0.2495, 0.53, 0.2487
model-1658373542,1658373547.451, 0.53, 0.2495, 0.54, 0.248
model-1658373542,1658373547.47, 0.57, 0.2472, 0.55, 0.2474
model-1658373542,1658373547.488, 0.54, 0.2473, 0.52, 0.2471
model-1658373542,1658373547.507, 0.48, 0.2511, 0.54, 0.2467
model-1658373542,1658373547.526, 0.5, 0.249, 0.57, 0.2462
model-1658373542,1658373547.547, 0.48, 0.2507, 0.56, 0.246
model-1658373542,1658373547.566, 0.52, 0.2502, 0.56, 0.2456
model-1658373542,1658373547.585, 0.52, 0.2489, 0.53, 0.245
model-1658373542,1658373547.603, 0.61, 0.2435, 0.57, 0.2444
model-1658373542,1658373547.622, 0.45, 0.2503, 0.55, 0.2434
model-1658373542,1658373547.642, 0.49, 0.2485, 0.62, 0.2431
model-1658373542,1658373547.662, 0.6, 0.2431, 0.57, 0.2417
model-1658373542,1658373547.682, 0.54, 0.2477, 0.61, 0.2412
model-1658373542,1658373547.701, 0.53, 0.2465, 0.56, 0.2396
model-1658373542,1658373547.72, 0.5, 0.2448, 0.58, 0.2396
model-1658373542,1658373547.74, 0.55, 0.2467, 0.54, 0.2405
model-1658373542,1658373547.759, 0.49, 0.247, 0.56, 0.2366
model-1658373542,1658373547.78, 0.46, 0.2531, 0.53, 0.2416
model-1658373542,1658373547.799, 0.45, 0.2514, 0.51, 0.2461
model-1658373542,1658373547.819, 0.5, 0.2443, 0.51, 0.2467
model-1658373542,1658373547.838, 0.47, 0.2564, 0.51, 0.2439
model-1658373542,1658373547.858, 0.47, 0.2537, 0.56, 0.2421
model-1658373542,1658373547.877, 0.49, 0.2448, 0.69, 0.2413
model-1658373542,1658373547.897, 0.58, 0.2484, 0.57, 0.2416
model-1658373542,1658373547.918, 0.52, 0.2462, 0.54, 0.2428
model-1658373542,1658373547.936, 0.62, 0.2399, 0.52, 0.245
model-1658373542,1658373547.956, 0.53, 0.2429, 0.5, 0.2463
model-1658373542,1658373547.976, 0.52, 0.2456, 0.5, 0.2466
model-1658373542,1658373547.995, 0.5, 0.2553, 0.52, 0.2459
model-1658373542,1658373548.015, 0.52, 0.2473, 0.54, 0.2447
model-1658373542,1658373548.034, 0.54, 0.2419, 0.54, 0.2429
model-1658373542,1658373548.053, 0.44, 0.2591, 0.56, 0.2415
model-1658373542,1658373548.073, 0.53, 0.2475, 0.55, 0.2414
model-1658373542,1658373548.092, 0.5, 0.247, 0.52, 0.2422
model-1658373542,1658373548.112, 0.56, 0.2434, 0.5, 0.2425
model-1658373542,1658373548.132, 0.63, 0.2325, 0.49, 0.2431
model-1658373542,1658373548.151, 0.53, 0.2388, 0.5, 0.2429
model-1658373542,1658373548.171, 0.53, 0.2512, 0.51, 0.2412
model-1658373542,1658373548.19, 0.55, 0.2465, 0.53, 0.2391
model-1658373542,1658373548.21, 0.57, 0.2487, 0.57, 0.2372
model-1658373542,1658373548.229, 0.52, 0.2455, 0.58, 0.2365
model-1658373542,1658373548.249, 0.56, 0.2455, 0.59, 0.2365
model-1658373542,1658373548.269, 0.57, 0.2389, 0.58, 0.2369
model-1658373542,1658373548.29, 0.57, 0.2338, 0.57, 0.2371
model-1658373542,1658373548.31, 0.49, 0.2554, 0.57, 0.2357
model-1658373542,1658373548.328, 0.58, 0.2392, 0.59, 0.234
model-1658373542,1658373548.347, 0.61, 0.2316, 0.63, 0.232
model-1658373542,1658373548.366, 0.56, 0.2532, 0.66, 0.2315
model-1658373542,1658373548.386, 0.58, 0.2451, 0.65, 0.233
model-1658373542,1658373548.405, 0.58, 0.2419, 0.65, 0.235
model-1658373542,1658373548.424, 0.65, 0.237, 0.58, 0.2381
model-1658373542,1658373548.443, 0.54, 0.2427, 0.52, 0.2404
model-1658373542,1658373548.463, 0.56, 0.2386, 0.52, 0.2418
model-1658373542,1658373548.482, 0.52, 0.2423, 0.52, 0.2406
model-1658373542,1658373548.503, 0.55, 0.2378, 0.56, 0.2375
model-1658373542,1658373548.522, 0.52, 0.2542, 0.63, 0.2319
model-1658373542,1658373548.543, 0.48, 0.2512, 0.67, 0.2257
model-1658373542,1658373548.562, 0.52, 0.2467, 0.64, 0.2236
model-1658373542,1658373548.581, 0.6, 0.2408, 0.63, 0.2321
model-1658373542,1658373548.6, 0.44, 0.271, 0.61, 0.2326
model-1658373542,1658373548.62, 0.57, 0.2419, 0.62, 0.2307
model-1658373542,1658373548.639, 0.64, 0.2324, 0.63, 0.2278
model-1658373542,1658373548.659, 0.62, 0.2385, 0.67, 0.2269
model-1658373542,1658373548.681, 0.67, 0.2323, 0.72, 0.2286
model-1658373542,1658373548.7, 0.68, 0.2283, 0.66, 0.2301
model-1658373542,1658373548.721, 0.62, 0.2415, 0.63, 0.2319
model-1658373542,1658373548.739, 0.53, 0.2531, 0.64, 0.2328
model-1658373542,1658373548.759, 0.61, 0.2278, 0.63, 0.2329
model-1658373542,1658373548.779, 0.57, 0.2417, 0.63, 0.2331
model-1658373542,1658373548.797, 0.58, 0.231, 0.65, 0.2331
model-1658373542,1658373548.816, 0.49, 0.243, 0.64, 0.2331
model-1658373542,1658373548.836, 0.66, 0.2184, 0.66, 0.2318
